id,department,address_type,input_address,fixed_address,address,po_box,city,state,zip_code,geocode_results,latitude,longitude,google_formatted_address
2522,Cashion Police Department,PO Box,"P. O. Box 27  Cashion, OK 73016","P. O. Box 27 Cashion, OK 73016",,P. O. Box 27,Cashion,OK,73016,APPROXIMATE,35.7981025,-97.6786573,"Cashion, OK 73016, USA"
2523,Catoosa Police Department,PO Box,"P. O. Drawer 190  Catoosa, OK 74015","P. O. Drawer 190 Catoosa, OK 74015",,P. O. Drawer 190,Catoosa,OK,74015,ZIP CODE,36.180425,-95.702839,
2525,Cement Police Department,PO Box,"P. O. Box 337  Cement, OK 73017","P. O. Box 337 Cement, OK 73017",,P. O. Box 337,Cement,OK,73017,APPROXIMATE,34.9320104,-98.14032519999999,"Cement, OK 73017, USA"
2527,Chandler Police Department,Street Address,"414 Manvel Ave  Chandler, OK 74834","414 Manvel Ave Chandler, OK 74834",414 Manvel Ave,,Chandler,OK,74834,ROOFTOP,35.705978,-96.88022099999999,"414 Manvel Ave, Chandler, OK 74834, USA"
2529,Checotah Police Department,Street Address,"131 S.W. Main  Checotah, OK 74426","131 S.W. Main Checotah, OK 74426",131 S.W. Main,,Checotah,OK,74426,RANGE_INTERPOLATED,35.469559,-95.52202989999999,"131 SW Main St, Checotah, OK 74426, USA"
2530,Chelsea Police Department,Street Address,"508 Vine Street  Chelsea, OK 74016","508 Vine Street Chelsea, OK 74016",508 Vine Street,,Chelsea,OK,74016,RANGE_INTERPOLATED,36.5371557,-95.4328019,"508 Vine St, Chelsea, OK 74016, USA"
2531,Cherokee County Sheriff's Office,Street Address,"Courthouse, 213 W Delaware  Tahlequah, OK 74464","Courthouse, 213 W Delaware Tahlequah, OK 74464",213 W Delaware,,Tahlequah,OK,74464,APPROXIMATE,35.9135622,-94.9734524,"213 W Delaware St, Tahlequah, OK 74464, USA"
2532,Cherokee Nation Tribal Marshal Service,PO Box,"P. O. Box 948  Tahlequah, OK 74465","P. O. Box 948 Tahlequah, OK 74465",,P. O. Box 948,Tahlequah,OK,74465,APPROXIMATE,35.90173650000001,-94.9744127,"Tahlequah, OK 74465, USA"
2533,Cherokee Police Department,Street Address,"121 N. Grand  Cherokee, OK 73728","121 N. Grand Cherokee, OK 73728",121 N. Grand,,Cherokee,OK,73728,RANGE_INTERPOLATED,36.7580282,-98.35709589999999,"121 N Grand Ave, Cherokee, OK 73728, USA"
2535,Chickasha Police Department,Street Address,"101 N. 6Th Street  Chickasha, OK 73018","101 N. 6Th Street Chickasha, OK 73018",101 N. 6Th Street,,Chickasha,OK,73018,ROOFTOP,35.0515227,-97.940072,"101 N 6th St, Chickasha, OK 73018, USA"
2536,Choctaw County Sheriff's Office,Street Address,"Courthouse, 305 E. Jefferson  Hugo, OK 74743","Courthouse, 305 E. Jefferson Hugo, OK 74743",305 E. Jefferson,,Hugo,OK,74743,APPROXIMATE,34.0092719,-95.50941879999999,"300 E Duke St, Hugo, OK 74743, USA"
2537,Choctaw Nation Tribal Police Department,PO Box,"P. O. Drawer 1210  Durant, OK 74702","P. O. Drawer 1210 Durant, OK 74702",,P. O. Drawer 1210,Durant,OK,74702,,,,
2538,Choctaw Police Department,PO Box,"P. O. Box 97  Choctaw, OK 73020","P. O. Box 97 Choctaw, OK 73020",,P. O. Box 97,Choctaw,OK,73020,APPROXIMATE,35.4975625,-97.2689212,"Choctaw, OK 73020, USA"
2539,Chouteau Police Department,PO Box,"P. O. Box 248  Chouteau, OK 74337","P. O. Box 248 Chouteau, OK 74337",,P. O. Box 248,Chouteau,OK,74337,APPROXIMATE,36.1859301,-95.34302389999999,"Chouteau, OK 74337, USA"
2540,Cimarron County Sheriff's Office,PO Box,"P.O. Box 835Courthouse Square Boise City, OK 73933","P.O. Box 835Courthouse Square Boise City, OK 73933",,P.O. Box 835Courthouse,Square Boise City,OK,73933,ZIP CODE,36.740858,-102.579737,
2542,Claremore Police Department,Street Address,"200 West First  Claremore, OK 74017","200 West First Claremore, OK 74017",200 West First,,Claremore,OK,74017,ROOFTOP,36.3094216,-95.612836,"200 W 1st St, Claremore, OK 74017, USA"
2543,Clayton Police Department,PO Box,"P. O. Box 279  Clayton, OK 74536","P. O. Box 279 Clayton, OK 74536",,P. O. Box 279,Clayton,OK,74536,APPROXIMATE,34.589545,-95.35274749999999,"Clayton, OK 74536, USA"
2544,Cleveland County Sheriff's Office,Street Address,"203 S Jones Ave  Norman, OK 73069","203 S Jones Ave Norman, OK 73069",203 S Jones Ave,,Norman,OK,73069,ROOFTOP,35.2194688,-97.4420132,"203 S Jones Ave, Norman, OK 73069, USA"
2545,Cleveland Police Department,Street Address,"111 W. Delaware  Cleveland, OK 74020","111 W. Delaware Cleveland, OK 74020",111 W. Delaware,,Cleveland,OK,74020,RANGE_INTERPOLATED,36.308954,-96.46414449999999,"111 W Delaware St, Cleveland, OK 74020, USA"
2546,Clinton Police Department,Street Address,"401 Gary Freeway  Clinton, OK 73601","401 Gary Freeway Clinton, OK 73601",401 Gary Freeway,,Clinton,OK,73601,APPROXIMATE,35.5154341,-98.9648728,"401 W Gary Blvd, Clinton, OK 73601, USA"
2547,Coal County Sheriff's Office,Street Address,"4 N Main St Ste 8  Coalgate, OK 74538","4 N Main St Ste 8 Coalgate, OK 74538",4 N Main St Ste 8,,Coalgate,OK,74538,ROOFTOP,34.5381266,-96.2180136,"4 N Main St #8, Coalgate, OK 74538, USA"
2548,Coalgate Police Department,Street Address,"1 South Main  Coalgate, OK 74538","1 South Main Coalgate, OK 74538",1 South Main,,Coalgate,OK,74538,ROOFTOP,34.537634,-96.2179723,"1 N Main St, Coalgate, OK 74538, USA"
2549,Colbert Police Department,PO Box,"P. O. Box 1179  Colbert, OK 74733","P. O. Box 1179 Colbert, OK 74733",,P. O. Box 1179,Colbert,OK,74733,APPROXIMATE,33.8531568,-96.5024916,"Colbert, OK 74733, USA"
2550,Colcord Police Department,PO Box,"P. O. Box 133  Colcord, OK 74338","P. O. Box 133 Colcord, OK 74338",,P. O. Box 133,Colcord,OK,74338,APPROXIMATE,36.264249,-94.6930014,"Colcord, OK 74338, USA"
2551,Collinsville Police Department,Street Address,"1023 W Center St.  Collinsville, OK 74021","1023 W Center St. Collinsville, OK 74021",1023 W Center St.,,Collinsville,OK,74021,ROOFTOP,36.363166,-95.83757299999999,"1023 W Center St, Collinsville, OK 74021, USA"
2552,Comanche County Sheriff's Office,Street Address,"315 Sw 5Th St Rm 102  Lawton, OK 73501","315 Sw 5Th St Rm 102 Lawton, OK 73501",315 Sw 5Th St Rm 102,,Lawton,OK,73501,ROOFTOP,34.604582,-98.39619359999999,"315 SW 5th St, Lawton, OK 73501, USA"
2553,Comanche Nation Tribal Police,PO Box,"P.O. BOX 908  Lawton, OK 73502","P.O. BOX 908 Lawton, OK 73502",,P.O. BOX 908,Lawton,OK,73502,APPROXIMATE,34.6028382,-98.39527580000001,"Lawton, OK 73502, USA"
2555,Commerce Police Department,PO Box,"P. O. Box 99  Commerce, OK 74439","P. O. Box 99 Commerce, OK 74439",,P. O. Box 99,Commerce,OK,74439,ROOFTOP,35.6225824,-95.9713998,"Commerce Building, 115 S Grand Ave, Okmulgee, OK 74447, USA"
2556,Cordell Police Department,Street Address,"105 W. Main  Cordell, OK 73632","105 W. Main Cordell, OK 73632",105 W. Main,,Cordell,OK,73632,ROOFTOP,35.2915075,-98.9906456,"105 W Main St, New Cordell, OK 73632, USA"
2557,Cotton County Sheriff's Office,Street Address,"301 N Broadway StCourthouse Walters, OK 73572","301 N Broadway StCourthouse Walters, OK 73572",301 N Broadway,,StCourthouse Walters,OK,73572,APPROXIMATE,34.3604983,-98.3083389,"301 N Broadway St, Walters, OK 73572, USA"
2558,Coweta Police Department,Street Address,"206 North Broadway  Coweta, OK 74429","206 North Broadway Coweta, OK 74429",206 North Broadway,,Coweta,OK,74429,RANGE_INTERPOLATED,35.9520272,-95.6505576,"206 N Broadway St, Coweta, OK 74429, USA"
2559,Coyle Police Department,PO Box,"P.O. Box 248  Coyle, OK 73027","P.O. Box 248 Coyle, OK 73027",,P.O. Box 248,Coyle,OK,73027,APPROXIMATE,35.9567175,-97.2344804,"Coyle, OK 73027, USA"
2560,Craig County Sheriff's Office,Street Address,"Courthouse, 210 W Delaware, Ste 101  Vinita, OK 74301","Courthouse, 210 W Delaware, Ste 101 Vinita, OK 74301",210 W Delaware Ste 101,,Vinita,OK,74301,ZIP CODE,36.677726,-95.224726,
2561,Creek County Sheriff's Office,PO Box,"P.O. Box 927  Sapulpa, OK 74067","P.O. Box 927 Sapulpa, OK 74067",,P.O. Box 927,Sapulpa,OK,74067,APPROXIMATE,35.9940029,-96.11406269999999,"Sapulpa, OK 74067, USA"
2562,Crescent Police Department,PO Box,"P. O. Box 561  Crescent, OK 73028","P. O. Box 561 Crescent, OK 73028",,P. O. Box 561,Crescent,OK,73028,APPROXIMATE,35.9525431,-97.5947685,"Crescent, OK 73028, USA"
2564,Cushing Police Department,PO Box,"P. O. Box 311  Cushing, OK 74023","P. O. Box 311 Cushing, OK 74023",,P. O. Box 311,Cushing,OK,74023,APPROXIMATE,35.9850639,-96.76697,"Cushing, OK 74023, USA"
2565,Custer City Police Department,PO Box,"P. O. Box 8  Custer City, OK 73639","P. O. Box 8 Custer City, OK 73639",,P. O. Box 8,Custer City,OK,73639,APPROXIMATE,35.6650491,-98.88314179999999,"Custer City, OK 73639, USA"
2566,Custer County Sheriff's Office,PO Box,"P.O. Box 40  Arapaho, OK 73620","P.O. Box 40 Arapaho, OK 73620",,P.O. Box 40,Arapaho,OK,73620,APPROXIMATE,35.5778272,-98.9645311,"Arapaho, OK 73620, USA"
2567,Cyril Police Department,PO Box,"P. O. Box 448  Cyril, OK 73029","P. O. Box 448 Cyril, OK 73029",,P. O. Box 448,Cyril,OK,73029,APPROXIMATE,34.8964555,-98.20060439999999,"Cyril, OK 73029, USA"
2568,Davenport Police Department,PO Box,"P. O. Box 279  Davenport, OK 74026","P. O. Box 279 Davenport, OK 74026",,P. O. Box 279,Davenport,OK,74026,APPROXIMATE,35.7047891,-96.76529939999999,"Davenport, OK 74026, USA"
2569,Davis Police Department,Street Address,"301 East Main  Davis, OK 73030","301 East Main Davis, OK 73030",301 East Main,,Davis,OK,73030,RANGE_INTERPOLATED,34.5045744,-97.11951769999999,"301 E Main St, Davis, OK 73030, USA"
2570,Del City Police Department,Street Address,"2800 Epperly Drive  Del City, OK 73115","2800 Epperly Drive Del City, OK 73115",2800 Epperly Drive,,Del City,OK,73115,RANGE_INTERPOLATED,35.4371083,-97.437056,"2800 Epperly Dr, Del City, OK 73115, USA"
2571,Delaware County Sheriff's Office,PO Box,"P.O. Box 476  Jay, OK 74346","P.O. Box 476 Jay, OK 74346",,P.O. Box 476,Jay,OK,74346,APPROXIMATE,36.4211914,-94.7968959,"Jay, OK 74346, USA"
2572,Depew Police Department,PO Box,"P. O. Box 357  Depew, OK 74028","P. O. Box 357 Depew, OK 74028",,P. O. Box 357,Depew,OK,74028,APPROXIMATE,35.8028493,-96.50612149999999,"Depew, OK 74028, USA"
2573,Dewar Police Department,PO Box,"P. O. Box 7  Dewar, OK 74431","P. O. Box 7 Dewar, OK 74431",,P. O. Box 7,Dewar,OK,74431,APPROXIMATE,35.4623083,-95.93965,"Dewar, OK 74431, USA"
2574,Dewey County Sheriff's Office,Intersection,"P.O. Box 247Broadway and Ruble St Taloga, OK 73667","P.O. Box 247Broadway and Ruble St Taloga, OK 73667",,P.O. Box 247Broadway,Taloga,OK,73667,APPROXIMATE,36.0387503,-98.9638872,"Taloga, OK 73667, USA"
2575,Dewey Police Department,Street Address,"409 E. Don Tyler  Dewey, OK 74029","409 E. Don Tyler Dewey, OK 74029",409 E. Don,,Tyler Dewey,OK,74029,ROOFTOP,36.799546,-95.93654699999999,"409 E Don Tyler Ave, Dewey, OK 74029, USA"
2576,Dibble Police Department,PO Box,"P. O. Box 57  Dibble, OK 73031","P. O. Box 57 Dibble, OK 73031",,P. O. Box 57,Dibble,OK,73031,APPROXIMATE,35.0136384,-97.6276895,"Dibble, OK 73031, USA"
2578,Disney Police Department,PO Box,"P. O. Box 318  Disney, OK 74340","P. O. Box 318 Disney, OK 74340",,P. O. Box 318,Disney,OK,74340,APPROXIMATE,36.476491,-95.033851,"Disney, OK 74340, USA"
2579,Dover Police Department,PO Box,"P. O. Box 216  Dover, OK 73734","P. O. Box 216 Dover, OK 73734",,P. O. Box 216,Dover,OK,73734,APPROXIMATE,35.9814291,-97.9111664,"Dover, OK 73734, USA"
2580,Drumright Police Department,Street Address,"124 W. Broadway  Drumright, OK 74030","124 W. Broadway Drumright, OK 74030",124 W. Broadway,,Drumright,OK,74030,RANGE_INTERPOLATED,35.9884876,-96.6020896,"124 W Broadway St, Drumright, OK 74030, USA"
2582,Duncan Police Department,PO Box,"P. O. Box 969  Duncan, OK 73534","P. O. Box 969 Duncan, OK 73534",,P. O. Box 969,Duncan,OK,73534,APPROXIMATE,34.5027006,-97.9566004,"Duncan, OK 73534, USA"
2583,Durant Police Department,Street Address,"120 South 5Th St.  Durant, OK 74701","120 South 5Th St. Durant, OK 74701",120 South 5Th St.,,Durant,OK,74701,RANGE_INTERPOLATED,33.9906217,-96.38141259999999,"120 S 5th Ave, Durant, OK 74701, USA"
2588,Edmond Police Department,Street Address,"23 E First St  Edmond, OK 73034","23 E First St Edmond, OK 73034",23 E First St,,Edmond,OK,73034,ROOFTOP,35.654425,-97.480183,"23 E 1st St, Edmond, OK 73034, USA"
2589,El Reno Police Department,Street Address,"116 North Evans  El Reno, OK 73036","116 North Evans El Reno, OK 73036",116 North Evans,,El Reno,OK,73036,RANGE_INTERPOLATED,35.5333475,-97.9560315,"116 N Evans Ave, El Reno, OK 73036, USA"
2591,Elgin Police Department,PO Box,"P. O. Box 310  Elgin, OK 73538","P. O. Box 310 Elgin, OK 73538",,P. O. Box 310,Elgin,OK,73538,APPROXIMATE,34.7803469,-98.292273,"Elgin, OK 73538, USA"
2592,Elk City Police Department,PO Box,"P. O. Box 2459  Elk City, OK 73648","P. O. Box 2459 Elk City, OK 73648",,P. O. Box 2459,Elk City,OK,73648,APPROXIMATE,35.4106432,-99.4075507,"Elk City, OK 73648, USA"
2593,Ellis County Sheriff's Office,PO Box,"P.O. Box 335Courthouse Arnett, OK 73832","P.O. Box 335Courthouse Arnett, OK 73832",,P.O. Box 335Courthouse,Arnett,OK,73832,ZIP CODE,36.049393,-99.689049,
2595,Enid Police Department,PO Box,"P. O. Box 649  Enid, OK 73702","P. O. Box 649 Enid, OK 73702",,P. O. Box 649,Enid,OK,73702,APPROXIMATE,36.39431039999999,-97.8589724,"Enid, OK 73702, USA"
2596,Erick Police Department,PO Box,"P. O. Box 25  Erick, OK 73645","P. O. Box 25 Erick, OK 73645",,P. O. Box 25,Erick,OK,73645,APPROXIMATE,35.2153299,-99.86649249999999,"Erick, OK 73645, USA"
2597,Eufaula Police Department,PO Box,"P. O. Box 684  Eufaula, OK 74432","P. O. Box 684 Eufaula, OK 74432",,P. O. Box 684,Eufaula,OK,74432,APPROXIMATE,35.2873206,-95.58248460000002,"Eufaula, OK 74432, USA"
2598,Fairfax Police Department,PO Box,"P.O. Box 399  Fairfax, OK 74637","P.O. Box 399 Fairfax, OK 74637",,P.O. Box 399,Fairfax,OK,74637,APPROXIMATE,36.5736587,-96.7041988,"Fairfax, OK 74637, USA"
2599,Fairland Police Department,PO Box,"P. O. Box 429  Fairland, OK 74343","P. O. Box 429 Fairland, OK 74343",,P. O. Box 429,Fairland,OK,74343,APPROXIMATE,36.7511833,-94.8474567,"Fairland, OK 74343, USA"
2600,Fairview Police Department,PO Box,"P. O. Box 386  Fairview, OK 73737","P. O. Box 386 Fairview, OK 73737",,P. O. Box 386,Fairview,OK,73737,APPROXIMATE,36.2689248,-98.4798009,"Fairview, OK 73737, USA"
2601,Fletcher Police Department,Parsing Error,"P. O. BOX 99P. O. BOX 99 Fletcher, OK 73541","P. O. BOX 99P. O. BOX 99 Fletcher, OK 73541",,,,,73541,ZIP CODE,34.788728,-98.180721,
2602,Forest Park Police Department,Street Address,"4203 N. Coltrane  Forest Park, OK 73121","4203 N. Coltrane Forest Park, OK 73121",4203 N. Coltrane,,Forest Park,OK,73121,ROOFTOP,35.5141035,-97.4420969,"4203 N Coltrane Rd, Forest Park, OK 73121, USA"
2603,Fort Cobb Police Department,PO Box,"P. O. Box 328  Ft. Cobb, OK 73038","P. O. Box 328 Ft. Cobb, OK 73038",,P. O. Box 328,Ft. Cobb,OK,73038,APPROXIMATE,35.097838,-98.4356131,"Fort Cobb, OK, USA"
2605,Frederick Police Department,Street Address,"208 South Main  Frederick, OK 73542","208 South Main Frederick, OK 73542",208 South Main,,Frederick,OK,73542,ROOFTOP,34.3879831,-99.01685429999999,"208 S Main St, Frederick, OK 73542, USA"
2608,Garber Police Department,Street Address,"437 Main  Garber, OK 73738","437 Main Garber, OK 73738",437 Main,,Garber,OK,73738,RANGE_INTERPOLATED,36.4372301,-97.5826053,"437 Main St, Garber, OK 73738, USA"
2609,Garfield County Sheriff's Office,PO Box,"P.O. Box 1866114 W Broadway Enid, OK 73702","P.O. Box 1866114 W Broadway Enid, OK 73702",,P.O. Box 1866114,W Broadway Enid,OK,73702,GEOMETRIC_CENTER,36.3967384,-97.8975292,"W Broadway Ave, Enid, OK, USA"
2610,Garvin County Sheriff's Office,Street Address,"201 W Grant AveCounty Courthouse Pauls Valley, OK 73075","201 W Grant AveCounty Courthouse Pauls Valley, OK 73075",201 W Grant AveCounty,,Courthouse Pauls Valley,OK,73075,APPROXIMATE,34.740502,-97.22200099999999,"201 W Grant Ave # 18, Pauls Valley, OK 73075, USA"
2611,Geary Police Department,PO Box,"P. O. Box 296  Geary, OK 73040","P. O. Box 296 Geary, OK 73040",,P. O. Box 296,Geary,OK,73040,APPROXIMATE,35.6311594,-98.31728539999999,"Geary, OK, USA"
2612,Geronimo Police Department,Street Address,"100 W Main St  Geronimo, OK 73543","100 W Main St Geronimo, OK 73543",100 W Main St,,Geronimo,OK,73543,ROOFTOP,34.4805372,-98.3894598,"100 Main St, Geronimo, OK 73543, USA"
2614,Glenpool Police Department,PO Box,"P. O. Box 70  Glenpool, OK 74033","P. O. Box 70 Glenpool, OK 74033",,P. O. Box 70,Glenpool,OK,74033,APPROXIMATE,35.9553737,-96.00888429999999,"Glenpool, OK, USA"
2616,Goodwell Police Department,PO Box,"P. O. Box 759  Goodwell, OK 73939","P. O. Box 759 Goodwell, OK 73939",,P. O. Box 759,Goodwell,OK,73939,APPROXIMATE,36.5953038,-101.6365504,"Goodwell, OK 73939, USA"
2617,Gore Police Department,PO Box,"P. O. Box 181  Gore, OK 74435","P. O. Box 181 Gore, OK 74435",,P. O. Box 181,Gore,OK,74435,APPROXIMATE,35.5292628,-95.1171813,"Gore, OK 74435, USA"
2618,Gracemont Police Department,PO Box,"P. O. Box 40  Gracemont, OK 73042","P. O. Box 40 Gracemont, OK 73042",,P. O. Box 40,Gracemont,OK,73042,APPROXIMATE,35.188393,-98.26060849999999,"Gracemont, OK 73042, USA"
2619,Grady County Sheriff's Office,Street Address,"215 N 3Rd St  Chickasha, OK 73018","215 N 3Rd St Chickasha, OK 73018",215 N 3Rd St,,Chickasha,OK,73018,RANGE_INTERPOLATED,35.0584077,-97.9344539,"215 N 3rd St, Chickasha, OK 73018, USA"
2621,Grandfield Police Department,PO Box,"P. O. Drawer L  Grandfield, OK 73546","P. O. Drawer L Grandfield, OK 73546",,P. O. Drawer L,Grandfield,OK,73546,ZIP CODE,34.222944,-98.723483,
2622,Granite Police Department,PO Box,"P. O. Box 116  Granite, OK 73547","P. O. Box 116 Granite, OK 73547",,P. O. Box 116,Granite,OK,73547,APPROXIMATE,34.957454,-99.43393429999999,"Granite, OK 73547, USA"
2623,Grant County Sheriff's Office,Street Address,"219 N 1St St  Medford, OK 73759","219 N 1St St Medford, OK 73759",219 N 1St St,,Medford,OK,73759,RANGE_INTERPOLATED,36.8084123,-97.73367,"219 1st St, Medford, OK 73759, USA"
2624,Greer County Sheriff's Office,Street Address,"105 S Pennsylvania Ave  Mangum, OK 73554","105 S Pennsylvania Ave Mangum, OK 73554",105 S Pennsylvania Ave,,Mangum,OK,73554,RANGE_INTERPOLATED,34.8735638,-99.5043802,"105 S Pennsylvania Ave, Mangum, OK 73554, USA"
2625,Grove Police Department,Street Address,"# 11 East 3Rd  Grove, OK 74344","# 11 East 3Rd Grove, OK 74344",# 11 East 3Rd Grove,,,OK,74344,ROOFTOP,36.593722,-94.76868700000001,"11 E 3rd St, Grove, OK 74344, USA"
2626,Guthrie Police Department,Street Address,"306 W Oklahoma  Guthrie, OK 73044","306 W Oklahoma Guthrie, OK 73044",306 W Oklahoma,,Guthrie,OK,73044,ROOFTOP,35.8782771,-97.4278602,"306 W Oklahoma Ave, Guthrie, OK 73044, USA"
2627,Guymon Police Department,Street Address,"906 N.W. 5Th Street  Guymon, OK 73942","906 N.W. 5Th Street Guymon, OK 73942",906 N.W. 5Th Street,,Guymon,OK,73942,RANGE_INTERPOLATED,36.6828613,-101.4923082,"906 NW 5th St, Guymon, OK 73942, USA"
2629,Haileyville Police Department,PO Box,"P. O. Box 316  Haileyville, OK 74546","P. O. Box 316 Haileyville, OK 74546",,P. O. Box 316,Haileyville,OK,74546,APPROXIMATE,34.8551456,-95.57883939999999,"Haileyville, OK 74546, USA"
2631,Hardesty Police Department,PO Box,"P. O. Box 126  Hardesty, OK 73944","P. O. Box 126 Hardesty, OK 73944",,P. O. Box 126,Hardesty,OK,73944,APPROXIMATE,36.6164159,-101.1907148,"Hardesty, OK 73944, USA"
2632,Harmon County Sheriff's Office,Street Address,"105 W Jones St  Hollis, OK 73550","105 W Jones St Hollis, OK 73550",105 W Jones St,,Hollis,OK,73550,RANGE_INTERPOLATED,34.6828111,-99.9186387,"105 Jones St, Hollis, OK 73550, USA"
2633,Harper County Sheriff's Office,PO Box,"P.O. Box 413County Courthouse Buffalo, OK 73834","P.O. Box 413County Courthouse Buffalo, OK 73834",,P.O. Box 413County,Courthouse Buffalo,OK,73834,ZIP CODE,36.846523,-99.540299,
2634,Harrah Police Department,Street Address,"1093 N. Harrah Road  Harrah, OK 73045","1093 N. Harrah Road Harrah, OK 73045",1093 N. Harrah Road,,Harrah,OK,73045,RANGE_INTERPOLATED,35.4783646,-97.1591778,"1093 N Harrah Rd, Harrah, OK 73045, USA"
2635,Hartshorne Police Department,Street Address,"1101 Penn Avenue  Hartshorne, OK 74547","1101 Penn Avenue Hartshorne, OK 74547",1101 Penn Avenue,,Hartshorne,OK,74547,RANGE_INTERPOLATED,34.8444456,-95.5543378,"1101 Pennsylvania Ave, Hartshorne, OK 74547, USA"
2636,Haskell County Sheriff's Office,Street Address,"1304 E. Industrial St.  Stigler, OK 74462","1304 E. Industrial St. Stigler, OK 74462",1304 E. Industrial St.,,Stigler,OK,74462,GEOMETRIC_CENTER,35.244637,-95.110664,"Industrial Rd, Stigler, OK 74462, USA"
